observation_id,bird_id,area_id,species_count,made_sound,camera,observation_date
164,126,136,2,TRUE,Phone,2020-09-03
164,166,159,1,TRUE,Phone,2020-09-03
164,212,191,3,TRUE,Canon,2020-09-03
164,54,32,6,TRUE,Canon,2020-09-03
164,186,48,3,FALSE,Canon,2020-09-03
164,200,121,6,TRUE,Canon,2020-09-03
164,7,123,1,TRUE,Nikon,2020-09-03
164,29,19,7,TRUE,Nikon,2020-09-03
164,109,98,3,FALSE,None,2020-09-03
164,172,145,4,FALSE,Canon,2020-09-03
164,56,128,10,TRUE,Nikon,2020-09-03
164,3,38,9,TRUE,Nikon,2020-09-03
164,143,165,10,FALSE,Panasonic,2020-09-03
164,2,70,9,TRUE,Nikon,2020-09-03
164,173,103,2,TRUE,Phone,2020-09-03
164,32,52,4,TRUE,Phone,2020-09-03
164,63,119,2,FALSE,None,2020-09-03
164,63,149,1,FALSE,Panasonic,2020-09-03
164,81,140,7,TRUE,Phone,2020-09-03
164,82,181,6,FALSE,Canon,2020-09-03
164,199,153,2,TRUE,Phone,2020-09-03
164,89,177,4,FALSE,Sony,2020-09-03
164,4,187,10,FALSE,Nikon,2020-09-03
164,181,27,11,FALSE,Canon,2020-09-03
164,155,70,7,FALSE,Canon,2020-09-03
164,159,119,1,FALSE,None,2020-09-03
164,38,86,6,TRUE,Nikon,2020-09-03
164,43,40,7,TRUE,Phone,2020-09-03
164,134,109,4,FALSE,None,2020-09-03
164,110,155,3,TRUE,Nikon,2020-09-03
164,60,123,2,TRUE,Phone,2020-09-03
165,132,34,8,TRUE,Phone,2017-04-23
165,83,185,4,FALSE,Nikon,2017-04-23
165,204,85,8,TRUE,Nikon,2017-04-23
165,62,109,3,TRUE,Phone,2017-04-23
165,206,191,5,TRUE,Canon,2017-04-23
165,182,74,5,FALSE,Canon,2017-04-23
165,30,116,5,TRUE,Phone,2017-04-23
165,54,151,11,FALSE,Panasonic,2017-04-23
165,47,38,10,TRUE,Canon,2017-04-23
165,146,28,11,TRUE,Sony,2017-04-23
165,113,146,10,TRUE,Nikon,2017-04-23
165,67,63,9,FALSE,Nikon,2017-04-23
165,140,193,4,FALSE,Canon,2017-04-23
165,34,6,5,TRUE,Nikon,2017-04-23
165,139,34,10,TRUE,Phone,2017-04-23
165,89,160,4,TRUE,Phone,2017-04-23
165,161,135,1,TRUE,Canon,2017-04-23
165,152,35,8,TRUE,Canon,2017-04-23
165,177,118,6,FALSE,None,2017-04-23
165,93,164,1,TRUE,Phone,2017-04-23
165,108,137,4,TRUE,Phone,2017-04-23
165,129,169,9,FALSE,None,2017-04-23
165,11,155,11,TRUE,Canon,2017-04-23
165,119,93,7,FALSE,Panasonic,2017-04-23
165,19,179,6,TRUE,Nikon,2017-04-23
166,74,46,2,TRUE,Canon,2021-01-05
166,41,181,3,TRUE,Nikon,2021-01-05
166,8,38,4,FALSE,Canon,2021-01-05
166,140,115,4,TRUE,Nikon,2021-01-05
166,93,120,5,TRUE,Phone,2021-01-05
166,12,106,9,FALSE,None,2021-01-05
166,72,38,10,TRUE,Nikon,2021-01-05
166,84,43,8,FALSE,Canon,2021-01-05
166,105,153,6,TRUE,Phone,2021-01-05
166,92,10,7,FALSE,Canon,2021-01-05
166,112,170,10,FALSE,Panasonic,2021-01-05
166,96,24,1,FALSE,Nikon,2021-01-05
166,130,157,7,FALSE,Canon,2021-01-05
166,175,11,1,TRUE,Canon,2021-01-05
166,49,128,4,TRUE,Nikon,2021-01-05
166,97,192,8,TRUE,Nikon,2021-01-05
166,4,161,2,TRUE,Nikon,2021-01-05
166,198,187,3,TRUE,Canon,2021-01-05
166,3,144,9,TRUE,Phone,2021-01-05
166,137,19,7,FALSE,Canon,2021-01-05
166,117,95,8,FALSE,Canon,2021-01-05
166,203,83,9,TRUE,Phone,2021-01-05
166,209,62,9,FALSE,Nikon,2021-01-05
166,176,33,6,FALSE,Panasonic,2021-01-05
167,135,62,8,TRUE,Nikon,2019-01-23
167,126,78,4,TRUE,Sony,2019-01-23
167,27,71,11,TRUE,Canon,2019-01-23
167,205,149,2,FALSE,None,2019-01-23
167,13,74,7,FALSE,None,2019-01-23
167,148,178,9,TRUE,Panasonic,2019-01-23
167,90,188,7,TRUE,Sony,2019-01-23
167,113,109,11,TRUE,Canon,2019-01-23
167,125,61,2,TRUE,Phone,2019-01-23
167,87,149,5,TRUE,Phone,2019-01-23
167,119,86,9,FALSE,Nikon,2019-01-23
167,181,88,6,TRUE,Canon,2019-01-23
167,66,119,3,FALSE,Panasonic,2019-01-23
167,86,185,3,FALSE,Canon,2019-01-23
167,108,98,10,TRUE,Nikon,2019-01-23
167,176,109,5,TRUE,Nikon,2019-01-23
167,112,158,9,TRUE,Nikon,2019-01-23
167,148,4,5,FALSE,Canon,2019-01-23
167,177,32,4,FALSE,None,2019-01-23
167,20,174,4,FALSE,Panasonic,2019-01-23
167,15,117,7,FALSE,Panasonic,2019-01-23
167,145,92,6,TRUE,Nikon,2019-01-23
167,33,51,8,FALSE,None,2019-01-23
167,155,5,6,FALSE,Nikon,2019-01-23
167,175,59,6,FALSE,None,2019-01-23
167,143,189,10,TRUE,Nikon,2019-01-23
168,15,123,2,TRUE,Nikon,2018-04-28
168,72,169,2,TRUE,Phone,2018-04-28
168,157,188,5,FALSE,Panasonic,2018-04-28
168,32,81,8,FALSE,Canon,2018-04-28
168,198,138,8,TRUE,Nikon,2018-04-28
168,47,19,3,FALSE,Nikon,2018-04-28
168,31,4,7,FALSE,Canon,2018-04-28
168,84,164,6,TRUE,Nikon,2018-04-28
168,159,162,7,FALSE,Panasonic,2018-04-28
168,119,81,1,FALSE,None,2018-04-28
168,29,137,9,TRUE,Nikon,2018-04-28
168,165,78,9,TRUE,Phone,2018-04-28
168,127,89,7,TRUE,Nikon,2018-04-28
168,189,156,5,TRUE,Sony,2018-04-28
168,104,19,5,TRUE,Canon,2018-04-28
168,119,62,5,TRUE,Sony,2018-04-28
168,90,103,2,TRUE,Canon,2018-04-28
168,125,74,1,TRUE,Nikon,2018-04-28
168,210,123,10,TRUE,Sony,2018-04-28
168,28,142,9,TRUE,Nikon,2018-04-28
168,78,86,6,FALSE,None,2018-04-28
169,185,162,6,TRUE,Nikon,2017-02-01
169,106,110,9,TRUE,Canon,2017-02-01
169,51,81,6,FALSE,Canon,2017-02-01
169,36,142,10,FALSE,Canon,2017-02-01
169,116,108,7,FALSE,Canon,2017-02-01
169,162,183,2,FALSE,None,2017-02-01
169,161,167,4,TRUE,Nikon,2017-02-01
169,96,66,11,FALSE,Panasonic,2017-02-01
169,115,84,9,TRUE,Canon,2017-02-01
169,103,36,11,FALSE,Canon,2017-02-01
169,46,67,8,FALSE,Nikon,2017-02-01
169,20,14,5,FALSE,Panasonic,2017-02-01
169,97,125,1,TRUE,Nikon,2017-02-01
169,133,8,10,TRUE,Canon,2017-02-01
169,49,180,4,TRUE,Sony,2017-02-01
169,138,142,6,TRUE,Nikon,2017-02-01
169,110,186,3,FALSE,Nikon,2017-02-01
169,150,38,1,FALSE,Canon,2017-02-01
169,107,19,5,FALSE,Panasonic,2017-02-01
169,58,94,6,TRUE,Sony,2017-02-01
169,43,164,11,TRUE,Canon,2017-02-01
169,106,144,2,TRUE,Nikon,2017-02-01
169,101,167,10,FALSE,None,2017-02-01
169,87,71,10,TRUE,Phone,2017-02-01
169,142,152,7,TRUE,Sony,2017-02-01
169,98,132,3,FALSE,None,2017-02-01
169,128,21,6,FALSE,Panasonic,2017-02-01
170,33,141,3,FALSE,None,2019-02-06
170,105,21,6,TRUE,Canon,2019-02-06
170,124,191,10,TRUE,Canon,2019-02-06
170,107,93,8,FALSE,Canon,2019-02-06
170,39,25,3,TRUE,Canon,2019-02-06
170,102,5,8,TRUE,Canon,2019-02-06
170,130,170,6,TRUE,Nikon,2019-02-06
170,207,11,9,FALSE,Panasonic,2019-02-06
170,73,42,7,FALSE,Nikon,2019-02-06
170,54,114,6,FALSE,Panasonic,2019-02-06
170,75,179,2,FALSE,Nikon,2019-02-06
170,187,187,5,TRUE,Phone,2019-02-06
170,76,184,10,TRUE,Phone,2019-02-06
170,72,121,4,TRUE,Sony,2019-02-06
170,58,56,5,TRUE,Nikon,2019-02-06
170,209,136,1,FALSE,None,2019-02-06
170,77,65,7,FALSE,Canon,2019-02-06
170,136,150,8,TRUE,Nikon,2019-02-06
170,119,53,7,FALSE,Canon,2019-02-06
170,209,8,8,TRUE,Nikon,2019-02-06
170,212,27,11,FALSE,Panasonic,2019-02-06
170,76,173,6,FALSE,Sony,2019-02-06
170,150,128,9,TRUE,Nikon,2019-02-06
170,133,14,9,FALSE,None,2019-02-06
170,2,126,6,FALSE,Panasonic,2019-02-06
170,46,117,10,FALSE,Canon,2019-02-06
170,55,121,7,TRUE,Nikon,2019-02-06
170,21,29,8,TRUE,Sony,2019-02-06
170,158,15,9,FALSE,Canon,2019-02-06
170,208,43,1,TRUE,Sony,2019-02-06
170,211,10,9,FALSE,None,2019-02-06
170,196,176,2,FALSE,Nikon,2019-02-06
170,168,162,5,TRUE,Nikon,2019-02-06
170,12,176,9,FALSE,Panasonic,2019-02-06
170,21,178,7,TRUE,Nikon,2019-02-06
171,74,28,8,TRUE,Canon,2021-11-15
171,88,61,9,TRUE,Sony,2021-11-15
171,135,141,3,FALSE,Canon,2021-11-15
171,125,172,5,TRUE,Nikon,2021-11-15
171,66,94,11,FALSE,Canon,2021-11-15
171,34,19,2,TRUE,Phone,2021-11-15
171,115,175,1,TRUE,Canon,2021-11-15
171,156,51,7,FALSE,Canon,2021-11-15
171,25,107,5,TRUE,Phone,2021-11-15
171,142,6,2,TRUE,Canon,2021-11-15
171,209,116,11,FALSE,Panasonic,2021-11-15
171,177,101,8,FALSE,None,2021-11-15
171,135,29,7,TRUE,Phone,2021-11-15
171,116,184,10,TRUE,Nikon,2021-11-15
171,122,87,9,FALSE,Canon,2021-11-15
171,171,171,8,FALSE,Canon,2021-11-15
171,194,66,4,FALSE,None,2021-11-15
171,208,155,3,FALSE,Canon,2021-11-15
171,5,94,2,TRUE,Nikon,2021-11-15
171,213,32,10,TRUE,Canon,2021-11-15
171,159,134,8,TRUE,Phone,2021-11-15
171,48,94,8,FALSE,Panasonic,2021-11-15
171,205,138,2,FALSE,Panasonic,2021-11-15
171,163,2,2,TRUE,Phone,2021-11-15
171,101,28,11,TRUE,Sony,2021-11-15
171,88,60,9,TRUE,Phone,2021-11-15
171,98,61,2,FALSE,Panasonic,2021-11-15
171,184,125,2,TRUE,Nikon,2021-11-15
171,89,74,11,FALSE,Canon,2021-11-15
171,158,47,5,TRUE,Phone,2021-11-15
171,197,76,8,TRUE,Canon,2021-11-15
171,195,39,4,FALSE,None,2021-11-15
171,11,65,5,FALSE,Panasonic,2021-11-15
171,197,27,3,TRUE,Canon,2021-11-15
171,201,105,8,TRUE,Nikon,2021-11-15
171,79,36,8,FALSE,Canon,2021-11-15
171,111,36,9,TRUE,Canon,2021-11-15
171,10,81,5,TRUE,Nikon,2021-11-15
171,95,107,9,FALSE,Panasonic,2021-11-15
171,88,170,6,FALSE,None,2021-11-15
171,10,60,7,TRUE,Sony,2021-11-15
172,174,137,11,TRUE,Phone,2019-05-19
172,154,6,1,TRUE,Nikon,2019-05-19
172,144,103,1,TRUE,Sony,2019-05-19
172,174,37,1,TRUE,Sony,2019-05-19
172,85,62,5,FALSE,Canon,2019-05-19
172,157,174,2,FALSE,Canon,2019-05-19
172,95,183,4,TRUE,Phone,2019-05-19
172,168,37,6,TRUE,Sony,2019-05-19
172,90,57,6,TRUE,Canon,2019-05-19
172,203,52,4,TRUE,Phone,2019-05-19
172,25,126,7,TRUE,Phone,2019-05-19
172,31,67,7,TRUE,Nikon,2019-05-19
172,15,61,6,TRUE,Sony,2019-05-19
172,136,18,3,FALSE,Panasonic,2019-05-19
172,196,184,7,TRUE,Canon,2019-05-19
172,170,130,11,FALSE,Canon,2019-05-19
172,81,9,8,FALSE,Panasonic,2019-05-19
172,14,50,4,TRUE,Canon,2019-05-19
172,152,93,3,FALSE,Phone,2019-05-19
172,178,98,4,TRUE,Canon,2019-05-19
172,142,104,9,FALSE,Canon,2019-05-19
172,110,89,8,TRUE,Nikon,2019-05-19
172,118,176,2,TRUE,Phone,2019-05-19
172,136,189,4,TRUE,Phone,2019-05-19
172,56,79,1,FALSE,None,2019-05-19
172,146,31,2,FALSE,Canon,2019-05-19
172,28,188,9,FALSE,None,2019-05-19
172,6,141,9,TRUE,Canon,2019-05-19
172,31,110,2,FALSE,None,2019-05-19
172,28,91,6,FALSE,Canon,2019-05-19
173,66,86,10,TRUE,Phone,2020-10-08
173,183,112,6,FALSE,None,2020-10-08
173,20,158,2,FALSE,None,2020-10-08
173,165,3,6,FALSE,Canon,2020-10-08
173,55,81,6,FALSE,None,2020-10-08
173,78,32,2,FALSE,Nikon,2020-10-08
173,141,102,11,FALSE,Panasonic,2020-10-08
173,203,115,2,TRUE,Nikon,2020-10-08
173,202,38,8,TRUE,Phone,2020-10-08
173,213,74,1,FALSE,Canon,2020-10-08
173,119,168,1,FALSE,None,2020-10-08
173,102,108,7,FALSE,Canon,2020-10-08
173,101,30,7,FALSE,Canon,2020-10-08
173,176,162,6,TRUE,Phone,2020-10-08
173,172,93,1,TRUE,Phone,2020-10-08
173,38,45,11,FALSE,Panasonic,2020-10-08
173,188,28,7,TRUE,Canon,2020-10-08
173,213,92,1,FALSE,Canon,2020-10-08
173,170,37,7,TRUE,Canon,2020-10-08
173,159,179,3,FALSE,Canon,2020-10-08
173,126,93,10,FALSE,Panasonic,2020-10-08
173,8,94,8,FALSE,Canon,2020-10-08
173,81,144,5,TRUE,Sony,2020-10-08
173,111,93,8,TRUE,Phone,2020-10-08
173,185,187,6,TRUE,Nikon,2020-10-08
173,30,20,10,FALSE,Canon,2020-10-08
174,183,128,4,FALSE,Panasonic,2019-07-08
174,109,24,10,FALSE,Canon,2019-07-08
174,143,184,9,FALSE,Canon,2019-07-08
174,213,53,1,FALSE,Panasonic,2019-07-08
174,201,175,6,FALSE,Panasonic,2019-07-08
174,79,72,1,TRUE,Nikon,2019-07-08
174,148,7,2,TRUE,Canon,2019-07-08
174,83,19,6,FALSE,Canon,2019-07-08
174,126,16,2,TRUE,Sony,2019-07-08
174,142,115,10,FALSE,Canon,2019-07-08
174,132,51,11,TRUE,Nikon,2019-07-08
174,48,114,6,TRUE,Phone,2019-07-08
174,139,83,6,TRUE,Canon,2019-07-08
174,103,123,4,FALSE,Canon,2019-07-08
174,201,98,2,TRUE,Canon,2019-07-08
174,23,73,11,FALSE,None,2019-07-08
174,139,69,5,TRUE,Canon,2019-07-08
174,89,152,5,TRUE,Phone,2019-07-08
174,193,38,5,TRUE,Phone,2019-07-08
174,142,104,2,TRUE,Phone,2019-07-08
174,171,61,2,FALSE,None,2019-07-08
174,125,72,10,FALSE,None,2019-07-08
174,67,150,8,FALSE,Panasonic,2019-07-08
174,10,9,3,TRUE,Canon,2019-07-08
174,192,99,3,FALSE,None,2019-07-08
174,27,85,10,TRUE,Canon,2019-07-08
174,40,16,9,TRUE,Nikon,2019-07-08
174,62,12,9,TRUE,Canon,2019-07-08
175,164,10,9,TRUE,Phone,2020-11-18
175,171,55,7,FALSE,None,2020-11-18
175,193,191,5,TRUE,Sony,2020-11-18
175,209,80,3,FALSE,Panasonic,2020-11-18
175,201,16,5,FALSE,Canon,2020-11-18
175,11,146,8,TRUE,Phone,2020-11-18
175,126,151,5,FALSE,Panasonic,2020-11-18
175,21,61,2,TRUE,Canon,2020-11-18
175,53,102,7,TRUE,Phone,2020-11-18
175,117,39,9,TRUE,Phone,2020-11-18
175,14,27,10,TRUE,Canon,2020-11-18
175,12,71,4,TRUE,Canon,2020-11-18
175,112,114,3,FALSE,Nikon,2020-11-18
175,73,14,11,FALSE,Panasonic,2020-11-18
175,136,54,5,TRUE,Canon,2020-11-18
175,202,2,5,TRUE,Nikon,2020-11-18
175,90,24,5,TRUE,Nikon,2020-11-18
175,73,108,10,TRUE,Sony,2020-11-18
175,75,7,8,FALSE,None,2020-11-18
175,138,45,6,TRUE,Nikon,2020-11-18
175,87,37,2,TRUE,Phone,2020-11-18
175,182,27,7,TRUE,Canon,2020-11-18
175,74,100,11,TRUE,Canon,2020-11-18
175,18,145,6,TRUE,Phone,2020-11-18
175,138,119,6,TRUE,Sony,2020-11-18
175,7,116,5,FALSE,Canon,2020-11-18
175,66,177,2,TRUE,Nikon,2020-11-18
175,79,64,7,FALSE,None,2020-11-18
175,110,112,6,TRUE,Phone,2020-11-18
175,121,88,2,TRUE,Canon,2020-11-18
175,91,49,2,FALSE,None,2020-11-18
175,8,123,7,TRUE,Canon,2020-11-18
175,125,186,4,TRUE,Phone,2020-11-18
175,97,65,3,TRUE,Canon,2020-11-18
175,65,53,8,FALSE,Canon,2020-11-18
175,115,80,7,TRUE,Phone,2020-11-18
176,159,9,7,FALSE,Panasonic,2018-11-30
176,121,115,10,FALSE,None,2018-11-30
176,193,173,9,FALSE,Canon,2018-11-30
176,188,124,11,FALSE,None,2018-11-30
176,7,115,3,TRUE,Phone,2018-11-30
176,174,48,1,TRUE,Canon,2018-11-30
176,111,20,7,TRUE,Phone,2018-11-30
176,135,59,9,TRUE,Nikon,2018-11-30
176,119,158,11,TRUE,Sony,2018-11-30
176,47,23,2,TRUE,Phone,2018-11-30
176,3,132,5,TRUE,Phone,2018-11-30
176,14,24,2,FALSE,Canon,2018-11-30
176,36,191,10,FALSE,Canon,2018-11-30
176,171,68,2,TRUE,Phone,2018-11-30
176,133,57,3,TRUE,Canon,2018-11-30
176,111,125,10,TRUE,Nikon,2018-11-30
176,37,164,6,FALSE,None,2018-11-30
176,172,80,1,TRUE,Nikon,2018-11-30
176,171,54,9,FALSE,Canon,2018-11-30
176,64,73,3,TRUE,Nikon,2018-11-30
176,57,54,6,FALSE,None,2018-11-30
176,213,92,2,TRUE,Sony,2018-11-30
176,15,171,2,TRUE,Sony,2018-11-30
176,156,22,3,TRUE,Phone,2018-11-30
177,127,6,6,TRUE,Canon,2021-01-21
177,75,128,10,FALSE,Panasonic,2021-01-21
177,9,112,5,FALSE,Nikon,2021-01-21
177,43,163,11,FALSE,None,2021-01-21
177,196,125,8,TRUE,Nikon,2021-01-21
177,182,7,10,TRUE,Phone,2021-01-21
177,86,50,3,TRUE,Sony,2021-01-21
177,207,28,5,FALSE,Nikon,2021-01-21
177,71,134,5,FALSE,Canon,2021-01-21
177,17,31,9,TRUE,Canon,2021-01-21
177,24,139,10,FALSE,Canon,2021-01-21
177,84,169,8,TRUE,Phone,2021-01-21
177,125,140,6,FALSE,Canon,2021-01-21
177,104,56,4,FALSE,Canon,2021-01-21
177,90,191,5,FALSE,Nikon,2021-01-21
177,28,95,5,FALSE,Canon,2021-01-21
177,150,104,4,FALSE,Canon,2021-01-21
177,11,4,7,TRUE,Sony,2021-01-21
177,16,125,2,TRUE,Canon,2021-01-21
177,192,155,9,TRUE,Phone,2021-01-21
177,136,25,3,TRUE,Phone,2021-01-21
177,120,97,3,FALSE,Panasonic,2021-01-21
177,197,158,4,FALSE,Canon,2021-01-21
178,161,31,10,TRUE,Canon,2017-07-29
178,17,34,1,TRUE,Canon,2017-07-29
178,129,153,7,TRUE,Nikon,2017-07-29
178,116,165,1,TRUE,Nikon,2017-07-29
178,92,104,2,FALSE,Nikon,2017-07-29
178,125,10,6,FALSE,Nikon,2017-07-29
178,174,83,11,FALSE,Canon,2017-07-29
178,171,76,10,FALSE,None,2017-07-29
178,173,86,1,FALSE,Panasonic,2017-07-29
178,36,129,7,FALSE,None,2017-07-29
178,179,114,10,TRUE,Nikon,2017-07-29
178,3,84,10,FALSE,Panasonic,2017-07-29
178,119,124,3,TRUE,Nikon,2017-07-29
178,186,96,9,FALSE,Canon,2017-07-29
178,51,97,10,TRUE,Phone,2017-07-29
178,11,66,7,TRUE,Phone,2017-07-29
178,52,174,5,FALSE,Canon,2017-07-29
178,137,13,3,FALSE,Canon,2017-07-29
178,191,116,9,TRUE,Sony,2017-07-29
178,8,111,7,TRUE,Canon,2017-07-29
178,78,41,3,FALSE,None,2017-07-29
178,19,23,10,TRUE,Nikon,2017-07-29
178,42,7,6,FALSE,None,2017-07-29
178,61,83,9,TRUE,Canon,2017-07-29
178,207,152,10,TRUE,Canon,2017-07-29
178,100,118,5,FALSE,Panasonic,2017-07-29
178,116,189,9,FALSE,Panasonic,2017-07-29
178,45,149,9,FALSE,Canon,2017-07-29
179,146,19,7,TRUE,Canon,2017-11-07
179,132,35,9,TRUE,Canon,2017-11-07
179,139,135,2,TRUE,Nikon,2017-11-07
179,80,142,7,FALSE,Canon,2017-11-07
179,106,20,4,FALSE,None,2017-11-07
179,14,56,8,TRUE,Canon,2017-11-07
179,55,24,4,FALSE,Panasonic,2017-11-07
179,82,51,7,FALSE,Canon,2017-11-07
179,147,24,3,FALSE,Canon,2017-11-07
179,187,76,10,FALSE,Panasonic,2017-11-07
179,149,131,8,FALSE,Canon,2017-11-07
179,44,182,5,TRUE,Nikon,2017-11-07
179,70,55,2,TRUE,Nikon,2017-11-07
179,136,21,5,FALSE,Nikon,2017-11-07
179,48,125,1,FALSE,None,2017-11-07
179,206,118,3,FALSE,None,2017-11-07
179,3,175,2,TRUE,Canon,2017-11-07
179,115,20,4,TRUE,Nikon,2017-11-07
179,73,63,10,TRUE,Phone,2017-11-07
179,122,110,8,TRUE,Phone,2017-11-07
179,45,142,10,TRUE,Phone,2017-11-07
179,185,137,2,FALSE,None,2017-11-07
179,122,29,4,FALSE,Canon,2017-11-07
179,44,123,7,FALSE,Panasonic,2017-11-07
179,63,167,5,TRUE,Sony,2017-11-07
179,42,137,10,FALSE,None,2017-11-07
179,61,102,2,TRUE,Phone,2017-11-07
179,108,145,8,TRUE,Sony,2017-11-07
179,60,12,2,TRUE,Canon,2017-11-07
179,199,98,3,TRUE,Phone,2017-11-07
179,48,109,3,FALSE,Panasonic,2017-11-07
179,187,68,5,TRUE,Canon,2017-11-07
180,56,147,9,TRUE,Phone,2020-07-06
180,162,127,2,TRUE,Canon,2020-07-06
180,180,38,9,TRUE,Nikon,2020-07-06
180,127,156,9,TRUE,Canon,2020-07-06
180,159,23,10,FALSE,None,2020-07-06
180,91,113,10,FALSE,Panasonic,2020-07-06
180,101,83,11,FALSE,None,2020-07-06
180,107,171,8,TRUE,Canon,2020-07-06
180,204,96,8,TRUE,Phone,2020-07-06
180,110,51,3,FALSE,Panasonic,2020-07-06
180,57,27,4,FALSE,Canon,2020-07-06
180,133,99,6,TRUE,Nikon,2020-07-06
180,77,186,8,FALSE,None,2020-07-06
180,172,80,1,FALSE,Canon,2020-07-06
180,98,145,11,TRUE,Nikon,2020-07-06
180,7,142,6,FALSE,Phone,2020-07-06
180,82,109,11,FALSE,Nikon,2020-07-06
180,54,51,3,TRUE,Canon,2020-07-06
180,129,172,10,TRUE,Canon,2020-07-06
180,9,11,2,FALSE,None,2020-07-06
180,142,107,3,FALSE,None,2020-07-06
180,68,91,5,TRUE,Canon,2020-07-06
180,43,178,2,TRUE,Nikon,2020-07-06
180,115,85,5,FALSE,Canon,2020-07-06
180,198,56,10,TRUE,Canon,2020-07-06
180,4,62,6,TRUE,Phone,2020-07-06
180,103,130,5,TRUE,Nikon,2020-07-06
180,171,139,7,FALSE,Canon,2020-07-06
180,207,112,9,TRUE,Phone,2020-07-06
180,153,139,11,TRUE,Canon,2020-07-06
181,72,61,5,FALSE,Panasonic,2021-03-12
181,67,173,10,TRUE,Nikon,2021-03-12
181,176,17,2,TRUE,Nikon,2021-03-12
181,4,29,3,TRUE,Canon,2021-03-12
181,212,34,1,FALSE,Canon,2021-03-12
181,177,87,7,FALSE,Panasonic,2021-03-12
181,30,5,10,TRUE,Nikon,2021-03-12
181,41,172,5,TRUE,Nikon,2021-03-12
181,35,129,10,FALSE,Canon,2021-03-12
181,87,140,1,TRUE,Canon,2021-03-12
181,134,182,4,TRUE,Canon,2021-03-12
181,148,59,1,FALSE,None,2021-03-12
181,12,125,4,TRUE,Nikon,2021-03-12
181,87,175,11,FALSE,None,2021-03-12
181,56,156,8,FALSE,Panasonic,2021-03-12
181,61,128,2,TRUE,Canon,2021-03-12
181,24,96,8,FALSE,Canon,2021-03-12
181,100,133,11,TRUE,Nikon,2021-03-12
181,175,157,11,TRUE,Phone,2021-03-12
181,155,140,9,FALSE,None,2021-03-12
181,112,109,8,TRUE,Phone,2021-03-12
181,175,102,9,TRUE,Nikon,2021-03-12
181,133,84,4,TRUE,Nikon,2021-03-12
181,115,137,9,FALSE,Panasonic,2021-03-12
182,17,102,7,TRUE,Nikon,2019-04-12
182,153,147,11,TRUE,Phone,2019-04-12
182,177,72,10,TRUE,Canon,2019-04-12
182,84,77,7,FALSE,Nikon,2019-04-12
182,108,84,3,FALSE,Sony,2019-04-12
182,94,57,11,TRUE,Nikon,2019-04-12
182,132,158,6,FALSE,Canon,2019-04-12
182,200,76,2,FALSE,None,2019-04-12
182,201,145,5,TRUE,Canon,2019-04-12
182,144,67,7,TRUE,Phone,2019-04-12
182,188,13,7,TRUE,Phone,2019-04-12
182,122,117,3,FALSE,Panasonic,2019-04-12
182,193,4,7,FALSE,Nikon,2019-04-12
182,179,83,7,FALSE,Panasonic,2019-04-12
182,133,71,9,FALSE,None,2019-04-12
182,61,190,5,FALSE,None,2019-04-12
182,150,140,10,FALSE,None,2019-04-12
182,181,63,7,TRUE,Nikon,2019-04-12
182,84,178,10,TRUE,Phone,2019-04-12
182,12,23,5,TRUE,Nikon,2019-04-12
182,19,125,11,FALSE,Canon,2019-04-12
182,98,7,6,FALSE,None,2019-04-12
182,208,102,8,TRUE,Phone,2019-04-12
182,197,14,7,TRUE,Phone,2019-04-12
182,138,172,11,TRUE,Sony,2019-04-12
182,186,115,6,TRUE,Phone,2019-04-12
182,32,25,6,TRUE,Canon,2019-04-12
183,165,144,3,FALSE,None,2021-07-05
183,162,117,7,TRUE,Phone,2021-07-05
183,203,164,3,TRUE,Sony,2021-07-05
183,213,189,4,TRUE,Phone,2021-07-05
183,101,187,7,TRUE,Phone,2021-07-05
183,177,119,1,FALSE,Panasonic,2021-07-05
183,150,191,5,FALSE,Panasonic,2021-07-05
183,90,189,7,FALSE,Nikon,2021-07-05
183,107,147,10,FALSE,Panasonic,2021-07-05
183,14,147,3,TRUE,Phone,2021-07-05
183,52,63,10,TRUE,Canon,2021-07-05
183,97,5,5,TRUE,Phone,2021-07-05
183,186,141,2,FALSE,None,2021-07-05
183,197,133,9,FALSE,Nikon,2021-07-05
183,193,23,1,TRUE,Nikon,2021-07-05
183,106,127,3,FALSE,Canon,2021-07-05
183,2,31,3,TRUE,Canon,2021-07-05
183,15,186,9,FALSE,Panasonic,2021-07-05
183,174,82,6,TRUE,Canon,2021-07-05
183,26,127,11,TRUE,Nikon,2021-07-05
183,87,161,11,TRUE,Canon,2021-07-05
183,99,183,2,TRUE,Sony,2021-07-05
183,88,85,6,TRUE,Phone,2021-07-05
183,158,5,2,FALSE,Panasonic,2021-07-05
183,42,32,7,FALSE,Panasonic,2021-07-05
183,57,16,6,FALSE,Panasonic,2021-07-05
183,170,89,8,TRUE,Phone,2021-07-05
183,201,64,6,TRUE,Phone,2021-07-05
183,158,45,2,TRUE,Nikon,2021-07-05
184,134,141,7,FALSE,None,2017-07-20
184,91,130,2,FALSE,Canon,2017-07-20
184,61,60,7,TRUE,Nikon,2017-07-20
184,179,28,6,TRUE,Phone,2017-07-20
184,97,63,10,TRUE,Sony,2017-07-20
184,139,183,8,TRUE,Canon,2017-07-20
184,8,104,6,FALSE,None,2017-07-20
184,34,47,7,TRUE,Canon,2017-07-20
184,15,166,2,FALSE,Canon,2017-07-20
184,10,151,5,FALSE,Nikon,2017-07-20
